event_type,latitude,longitude,requires_road_closure,priority,status,corridor,zone,junction,resolution_minutes,planned_duration_minutes,hour_of_day,day_of_week,is_peak_hour,is_weekend,corridor_rank,junction_recurrence,event_cause_enc,veh_type_enc,zone_enc
unplanned,13.0083147,77.5268746,0,Low,closed,Non-corridor,West Zone 1,unknown,700.3774083333333,,6.0,4.0,0,0,2756,4974,11,2,8
unplanned,12.984534,77.5280156,0,High,closed,Magadi Road,West Zone 1,unknown,700.3774083333333,,7.0,4.0,1,0,215,4974,11,4,8
unplanned,13.0000936,77.4864768,0,Low,active,Non-corridor,West Zone 1,unknown,700.3774083333333,,9.0,4.0,1,0,2756,4974,5,10,8
planned,13.0395117,77.6415371,0,High,closed,Airport New South Road,East Zone 2,unknown,1440.3438166666667,1440.3438166666667,19.0,4.0,1,0,62,4974,3,10,3
unplanned,12.9917496,77.5854785,0,High,closed,Bellary Road 1,Central Zone 2,unknown,700.3774083333333,,19.0,4.0,1,0,537,4974,11,8,1
unplanned,13.0217783,77.6490837,0,High,closed,ORR North 1,North Zone 1,unknown,700.3774083333333,,20.0,4.0,1,0,239,4974,11,2,4
planned,12.9694731,77.7006015,0,High,closed,ORR East 2,East Zone 1,unknown,726.2828000000001,726.2828000000001,20.0,4.0,1,0,179,4974,3,10,2
unplanned,13.009919,77.5275416,0,Low,closed,Non-corridor,West Zone 1,unknown,700.3774083333333,,21.0,4.0,0,0,2756,4974,11,2,8
planned,12.9896141,77.6637936,0,Low,closed,Non-corridor,Central Zone 1,unknown,661.0603833333333,661.0603833333333,22.0,4.0,0,0,2756,4974,3,10,0
unplanned,13.1096246,77.5804484,0,Low,closed,Non-corridor,North Zone 2,unknown,700.3774083333333,,3.0,5.0,0,1,2756,4974,11,4,5
unplanned,12.8676382,77.5819101,0,Low,closed,Non-corridor,South Zone 1,unknown,700.3774083333333,,3.0,5.0,0,1,2756,4974,11,2,6
unplanned,13.0501761,77.5936781,0,High,closed,Bellary Road 1,North Zone 1,unknown,700.3774083333333,,3.0,5.0,0,1,537,4974,4,10,4
unplanned,13.0393919,77.641505,0,High,closed,Airport New South Road,North Zone 1,unknown,700.3774083333333,,3.0,5.0,0,1,62,4974,3,10,4
unplanned,12.9984053,77.663273,0,High,closed,ORR North 1,Central Zone 1,unknown,700.3774083333333,,5.0,5.0,0,1,239,4974,1,10,0
unplanned,12.8911961,77.6067108,0,Low,closed,Non-corridor,South Zone 2,unknown,700.3774083333333,,6.0,5.0,0,1,2756,4974,11,7,7
unplanned,12.9606981,77.5129745,0,Low,closed,Non-corridor,West Zone 1,unknown,700.3774083333333,,7.0,5.0,1,1,2756,4974,11,6,8
unplanned,13.0353947,77.5891024,0,High,closed,Bellary Road 1,North Zone 2,unknown,700.3774083333333,,19.0,5.0,1,1,537,4974,11,5,5
planned,13.0394672,77.6416237,0,High,closed,Airport New South Road,North Zone 1,unknown,700.3774083333333,700.3774083333333,,,0,0,62,4974,3,10,4
planned,13.0393868,77.641649,0,High,closed,Airport New South Road,North Zone 1,unknown,3360.0666,3360.0666,19.0,5.0,1,1,62,4974,3,10,4
unplanned,12.9065098,77.4731509,0,High,closed,Mysore Road,West Zone 1,unknown,700.3774083333333,,19.0,5.0,1,1,629,4974,11,2,8
unplanned,12.9895912,77.6637668,0,Low,active,Non-corridor,Central Zone 1,unknown,700.3774083333333,,20.0,5.0,1,1,2756,4974,3,10,0
planned,12.85682957,77.58884114,1,High,closed,Bannerghata Road,South Zone 1,unknown,700.3774083333333,700.3774083333333,,,0,0,196,4974,8,10,6
unplanned,13.049087,77.4973746,0,Low,closed,Non-corridor,North Zone 2,unknown,700.3774083333333,,20.0,5.0,1,1,2756,4974,11,8,5
unplanned,12.9675483,77.6530283,1,Low,closed,Non-corridor,Central Zone 1,unknown,700.3774083333333,,20.0,5.0,1,1,2756,4974,11,5,0
unplanned,12.9405392,77.5247876,0,High,closed,Mysore Road,West Zone 1,unknown,700.3774083333333,,20.0,5.0,1,1,629,4974,11,2,8
unplanned,13.0488417,77.4972148,0,Low,closed,Non-corridor,North Zone 2,unknown,700.3774083333333,,21.0,5.0,0,1,2756,4974,11,4,5
unplanned,13.1160903,77.6075945,0,High,closed,Bellary Road 2,North Zone 2,unknown,700.3774083333333,,22.0,5.0,0,1,329,4974,11,2,5
unplanned,13.0434964,77.6054589,0,High,closed,ORR North 1,North Zone 1,unknown,700.3774083333333,,23.0,5.0,0,1,239,4974,11,7,4
unplanned,12.9106896,77.5512656,0,Low,closed,Non-corridor,South Zone 1,unknown,700.3774083333333,,23.0,5.0,0,1,2756,4974,9,10,6
unplanned,13.0377233,77.5894983,0,High,closed,Bellary Road 1,North Zone 2,unknown,700.3774083333333,,0.0,6.0,0,1,537,4974,11,5,5
unplanned,12.9977614,77.7213522,0,Low,closed,Non-corridor,East Zone 2,unknown,700.3774083333333,,3.0,6.0,0,1,2756,4974,1,10,3
unplanned,13.1092217,77.6039087,0,High,closed,Bellary Road 2,North Zone 2,unknown,700.3774083333333,,3.0,6.0,0,1,329,4974,11,2,5
unplanned,13.0217907,77.5845124,0,High,closed,Bellary Road 1,North Zone 2,unknown,700.3774083333333,,4.0,6.0,0,1,537,4974,11,9,5
unplanned,13.0218442,77.5845709,0,High,closed,Bellary Road 1,North Zone 2,unknown,700.3774083333333,,4.0,6.0,0,1,537,4974,11,9,5
unplanned,12.9951003,77.5851148,0,High,closed,Bellary Road 1,Central Zone 2,unknown,700.3774083333333,,4.0,6.0,0,1,537,4974,11,7,1
unplanned,12.9897898,77.7254032,0,Low,closed,Non-corridor,East Zone 1,unknown,700.3774083333333,,5.0,6.0,0,1,2756,4974,11,1,2
unplanned,13.049255,77.4961032,0,Low,closed,Non-corridor,West Zone 1,unknown,700.3774083333333,,6.0,6.0,0,1,2756,4974,11,4,8
unplanned,13.06891,77.4477383,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,6.0,6.0,0,1,2756,4974,11,2,10
unplanned,12.9903977,77.5042443,0,High,closed,Magadi Road,West Zone 1,unknown,700.3774083333333,,6.0,6.0,0,1,215,4974,4,10,8
unplanned,12.9120711,77.567396,0,High,closed,ORR West 1,South Zone 1,unknown,700.3774083333333,,8.0,6.0,1,1,140,4974,11,9,6
unplanned,12.9116817,77.55294,0,Low,closed,Non-corridor,South Zone 1,unknown,700.3774083333333,,9.0,6.0,1,1,2756,4974,11,1,6
unplanned,13.0394604,77.6413768,0,High,closed,Airport New South Road,North Zone 1,unknown,700.3774083333333,,19.0,6.0,1,1,62,4974,3,10,4
unplanned,13.0032564,77.5259337,0,Low,closed,Non-corridor,West Zone 1,unknown,700.3774083333333,,21.0,6.0,0,1,2756,4974,11,9,8
unplanned,13.0371565,77.5352186,1,Low,closed,Non-corridor,North Zone 2,unknown,700.3774083333333,,23.0,6.0,0,1,2756,4974,3,10,5
unplanned,13.0322817,77.5876433,0,High,closed,Bellary Road 1,North Zone 2,unknown,700.3774083333333,,1.0,0.0,0,0,537,4974,3,10,5
unplanned,13.0618969,77.594485,1,High,closed,Bellary Road 2,North Zone 1,unknown,700.3774083333333,,3.0,0.0,0,0,329,4974,11,7,4
unplanned,12.9798095,77.5106451,0,Low,closed,Non-corridor,West Zone 1,unknown,700.3774083333333,,4.0,0.0,0,0,2756,4974,11,6,8
unplanned,13.12554,77.5740088,0,Low,closed,Non-corridor,North Zone 2,unknown,700.3774083333333,,6.0,0.0,0,0,2756,4974,11,1,5
unplanned,13.0383894,77.5896549,0,High,closed,Bellary Road 1,North Zone 2,unknown,700.3774083333333,,9.0,0.0,1,0,537,4974,11,3,5
unplanned,12.9564324,77.7093288,0,High,closed,Varthur Road,East Zone 1,unknown,700.3774083333333,,19.0,0.0,1,0,68,4974,11,2,2
unplanned,12.9562651,77.7092582,0,High,closed,Varthur Road,East Zone 1,unknown,700.3774083333333,,19.0,0.0,1,0,68,4974,11,2,2
unplanned,13.00023,77.6856717,0,Low,closed,Non-corridor,East Zone 2,unknown,700.3774083333333,,19.0,0.0,1,0,2756,4974,11,2,3
unplanned,13.0428412,77.5512236,0,High,closed,ORR North 2,North Zone 2,unknown,700.3774083333333,,19.0,0.0,1,0,166,4974,11,4,5
unplanned,12.9745048,77.5134505,0,Low,active,Non-corridor,West Zone 1,unknown,700.3774083333333,,20.0,0.0,1,0,2756,4974,5,10,8
unplanned,13.0031754,77.6823257,0,High,closed,ORR East 2,East Zone 2,unknown,700.3774083333333,,20.0,0.0,1,0,179,4974,11,1,3
unplanned,12.9799067,77.5106977,0,Low,closed,Non-corridor,West Zone 1,unknown,700.3774083333333,,21.0,0.0,0,0,2756,4974,11,6,8
unplanned,12.9901114,77.6638193,0,Low,closed,Non-corridor,Central Zone 1,unknown,700.3774083333333,,22.0,0.0,0,0,2756,4974,11,7,0
unplanned,13.1061065,77.6340253,0,High,closed,Hennur Main Road,North Zone 2,unknown,700.3774083333333,,23.0,0.0,0,0,68,4974,11,5,5
unplanned,12.8992271,77.6331005,0,High,active,Hosur Road,South Zone 2,unknown,700.3774083333333,,0.0,1.0,0,0,274,4974,5,10,7
unplanned,13.0676206,77.4502938,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,2.0,1.0,0,0,2756,4974,11,4,10
unplanned,12.96176,77.5124387,1,Low,closed,Non-corridor,West Zone 1,unknown,700.3774083333333,,3.0,1.0,0,0,2756,4974,11,9,8
unplanned,13.0199733,77.5842066,0,High,closed,Bellary Road 1,North Zone 2,unknown,700.3774083333333,,5.0,1.0,0,0,537,4974,11,5,5
unplanned,13.0198745,77.584027,0,High,closed,Bellary Road 1,North Zone 2,unknown,700.3774083333333,,5.0,1.0,0,0,537,4974,11,4,5
unplanned,13.0028147,77.6835432,0,Low,closed,Non-corridor,East Zone 2,unknown,700.3774083333333,,7.0,1.0,1,0,2756,4974,11,2,3
unplanned,12.9998377,77.5837378,0,High,closed,Bellary Road 1,West Zone 2,unknown,700.3774083333333,,7.0,1.0,1,0,537,4974,11,1,9
unplanned,13.0878647,77.5884526,0,Low,closed,Non-corridor,North Zone 2,unknown,700.3774083333333,,9.0,1.0,1,0,2756,4974,11,7,5
unplanned,13.0355805,77.5891295,0,High,active,Bellary Road 1,North Zone 2,unknown,700.3774083333333,,19.0,1.0,1,0,537,4974,4,10,5
unplanned,13.0864996,77.5947881,0,High,closed,Bellary Road 2,North Zone 1,unknown,700.3774083333333,,19.0,1.0,1,0,329,4974,11,2,4
planned,13.0394713,77.6414914,0,High,closed,Airport New South Road,North Zone 1,unknown,1441.7767666666666,1441.7767666666666,20.0,1.0,1,0,62,4974,3,10,4
unplanned,13.033267,77.6297082,0,High,closed,ORR North 1,North Zone 1,unknown,700.3774083333333,,20.0,1.0,1,0,239,4974,11,4,4
unplanned,13.0335913,77.6293343,0,High,closed,ORR North 1,North Zone 1,unknown,700.3774083333333,,20.0,1.0,1,0,239,4974,11,4,4
unplanned,13.0131625,77.6996626,0,Low,closed,Non-corridor,East Zone 2,unknown,700.3774083333333,,20.0,1.0,1,0,2756,4974,11,5,3
unplanned,12.9741838,77.5134652,0,Low,closed,Non-corridor,West Zone 1,unknown,700.3774083333333,,20.0,1.0,1,0,2756,4974,4,10,8
planned,12.9686167,77.7010844,0,High,closed,ORR East 2,East Zone 1,unknown,712.3962833333334,712.3962833333334,21.0,1.0,0,0,179,4974,3,10,2
unplanned,13.0474096,77.5919068,0,High,closed,Bellary Road 1,North Zone 1,unknown,700.3774083333333,,21.0,1.0,0,0,537,4974,13,10,4
unplanned,12.9688954,77.6476712,0,Low,closed,Non-corridor,Central Zone 1,unknown,700.3774083333333,,21.0,1.0,0,0,2756,4974,4,10,0
unplanned,13.08645,77.5948299,0,High,closed,Bellary Road 2,North Zone 1,unknown,700.3774083333333,,21.0,1.0,0,0,329,4974,11,2,4
unplanned,13.1287618,77.6140528,0,High,closed,Bellary Road 2,North Zone 2,unknown,700.3774083333333,,21.0,1.0,0,0,329,4974,13,10,5
unplanned,13.070315,77.5870333,0,Low,active,Non-corridor,North Zone 1,unknown,700.3774083333333,,22.0,1.0,0,0,2756,4974,3,10,4
unplanned,13.0416083,77.5475282,0,High,closed,ORR North 2,North Zone 2,unknown,700.3774083333333,,22.0,1.0,0,0,166,4974,4,10,5
unplanned,13.0012451,77.5841866,0,High,closed,Bellary Road 1,West Zone 2,unknown,700.3774083333333,,4.0,2.0,0,0,537,4974,11,5,9
unplanned,13.0012451,77.5841866,0,High,closed,Bellary Road 1,West Zone 2,unknown,700.3774083333333,,4.0,2.0,0,0,537,4974,11,5,9
unplanned,13.0370085,77.5895101,1,High,active,Bellary Road 1,North Zone 2,unknown,700.3774083333333,,6.0,2.0,0,0,537,4974,4,10,5
unplanned,12.9390566,77.5235243,0,High,closed,Mysore Road,West Zone 1,unknown,700.3774083333333,,7.0,2.0,1,0,629,4974,11,2,8
unplanned,12.9952146,77.6669485,0,High,active,ORR North 1,East Zone 2,unknown,700.3774083333333,,11.0,2.0,0,0,239,4974,3,10,3
planned,12.9954452,77.6667295,0,High,closed,ORR North 1,East Zone 2,unknown,0.39441666666666664,0.39441666666666664,11.0,2.0,0,0,239,4974,3,10,3
unplanned,13.0406155,77.5468024,0,High,closed,ORR North 2,North Zone 2,unknown,700.3774083333333,,14.0,2.0,0,0,166,4974,11,2,5
unplanned,13.00520205,77.75683317,0,Low,closed,Non-corridor,East Zone 1,unknown,700.3774083333333,,18.0,2.0,1,0,2756,4974,11,2,2
unplanned,13.0134096,77.5546046,0,High,active,West of Chord Road,West Zone 2,unknown,700.3774083333333,,19.0,2.0,1,0,158,4974,4,10,9
unplanned,13.0038249,77.6837476,0,Low,closed,Non-corridor,East Zone 2,unknown,700.3774083333333,,19.0,2.0,1,0,2756,4974,11,4,3
planned,13.0393395,77.6417003,0,High,closed,Airport New South Road,North Zone 1,unknown,0.7973,0.7973,20.0,2.0,1,0,62,4974,3,10,4
unplanned,13.0425611,77.6420552,0,Low,closed,Non-corridor,East Zone 2,unknown,700.3774083333333,,21.0,2.0,0,0,2756,4974,11,8,3
unplanned,13.048831,77.4972078,0,Low,active,Non-corridor,North Zone 2,unknown,700.3774083333333,,21.0,2.0,0,0,2756,4974,4,10,5
unplanned,13.0234375,77.715021,0,Low,closed,Non-corridor,East Zone 2,unknown,700.3774083333333,,22.0,2.0,0,0,2756,4974,11,4,3
unplanned,12.987264,77.6038773,0,Low,active,Non-corridor,Central Zone 2,unknown,700.3774083333333,,0.0,3.0,0,0,2756,4974,5,10,1
unplanned,13.0489095,77.4969509,0,Low,closed,Non-corridor,North Zone 2,unknown,700.3774083333333,,4.0,3.0,0,0,2756,4974,11,5,5
unplanned,12.90647884,77.47296808,0,High,closed,Mysore Road,West Zone 1,unknown,700.3774083333333,,4.0,3.0,0,0,629,4974,4,10,8
planned,12.97540434,77.592659,0,Low,closed,Non-corridor,Central Zone 2,unknown,3186.5077333333334,3186.5077333333334,6.0,3.0,0,0,2756,4974,3,10,1
unplanned,12.996753,77.5845822,0,High,closed,Bellary Road 1,Central Zone 2,unknown,700.3774083333333,,9.0,3.0,1,0,537,4974,11,6,1
unplanned,13.0400395,77.5438972,1,High,closed,ORR North 2,North Zone 2,unknown,700.3774083333333,,17.0,3.0,1,0,166,4974,11,2,5
unplanned,12.8756455,77.648981,0,High,closed,Hosur Road,South Zone 2,unknown,700.3774083333333,,18.0,3.0,1,0,274,4974,1,10,7
unplanned,12.8755127,77.6486972,0,High,closed,Hosur Road,South Zone 2,unknown,700.3774083333333,,18.0,3.0,1,0,274,4974,1,10,7
unplanned,12.8755668,77.6488601,0,High,closed,Hosur Road,South Zone 2,unknown,700.3774083333333,,18.0,3.0,1,0,274,4974,1,10,7
unplanned,12.8758374,77.6487911,0,High,closed,Hosur Road,South Zone 2,unknown,700.3774083333333,,18.0,3.0,1,0,274,4974,1,10,7
planned,13.0394367,77.6414017,0,High,closed,Airport New South Road,North Zone 1,unknown,1439.7946833333333,1439.7946833333333,19.0,3.0,1,0,62,4974,3,10,4
unplanned,12.9683883,77.50627,0,Low,closed,Non-corridor,West Zone 1,unknown,700.3774083333333,,20.0,3.0,1,0,2756,4974,11,1,8
planned,13.1172025,77.577955,0,Low,closed,Non-corridor,North Zone 2,unknown,700.3774083333333,700.3774083333333,20.0,3.0,1,0,2756,4974,3,10,5
planned,12.9687204,77.7010496,0,High,closed,ORR East 2,East Zone 1,unknown,725.3806166666667,725.3806166666667,21.0,3.0,0,0,179,4974,3,10,2
unplanned,13.109046,77.6034419,0,High,closed,Bellary Road 2,North Zone 2,unknown,700.3774083333333,,21.0,3.0,0,0,329,4974,11,2,5
unplanned,13.0228017,77.5507583,0,High,closed,Tumkur Road,West Zone 1,unknown,700.3774083333333,,23.0,3.0,0,0,400,4974,11,6,8
unplanned,12.9989833,77.5843706,0,High,closed,Bellary Road 1,West Zone 2,unknown,700.3774083333333,,0.0,4.0,0,0,537,4974,11,5,9
unplanned,13.0417175,77.5469878,0,High,closed,ORR North 2,North Zone 2,unknown,700.3774083333333,,0.0,4.0,0,0,166,4974,11,4,5
unplanned,12.9718269,77.7117219,0,Low,closed,Non-corridor,East Zone 1,unknown,700.3774083333333,,4.0,4.0,0,0,2756,4974,11,1,2
unplanned,13.0587583,77.6328567,0,High,closed,Hennur Main Road,North Zone 1,unknown,700.3774083333333,,4.0,4.0,0,0,68,4974,11,5,4
unplanned,12.8825091,77.6440547,0,High,closed,Hosur Road,South Zone 2,unknown,700.3774083333333,,4.0,4.0,0,0,274,4974,11,6,7
planned,12.9118491,77.5522622,0,Low,closed,Non-corridor,South Zone 1,unknown,1441.2402833333333,1441.2402833333333,5.0,4.0,0,0,2756,4974,3,10,6
unplanned,13.0285717,77.586094,0,High,closed,Bellary Road 1,North Zone 2,unknown,700.3774083333333,,6.0,4.0,0,0,537,4974,11,5,5
unplanned,13.0276276,77.5858464,0,High,closed,Bellary Road 1,North Zone 2,unknown,700.3774083333333,,6.0,4.0,0,0,537,4974,11,4,5
unplanned,13.0040166,77.5838851,0,High,closed,Bellary Road 1,West Zone 2,unknown,700.3774083333333,,7.0,4.0,1,0,537,4974,11,0,9
unplanned,12.912072,77.6260093,0,High,closed,Hosur Road,South Zone 2,unknown,700.3774083333333,,8.0,4.0,1,0,274,4974,11,6,7
unplanned,12.975385,77.7508267,0,Low,closed,Non-corridor,East Zone 1,unknown,700.3774083333333,,11.0,4.0,0,0,2756,4974,11,2,2
unplanned,12.9411064,77.5249523,0,High,closed,Mysore Road,West Zone 1,unknown,700.3774083333333,,19.0,4.0,1,0,629,4974,11,6,8
planned,13.0394871,77.6416244,0,High,closed,Airport New South Road,North Zone 1,unknown,5.430316666666667,5.430316666666667,20.0,4.0,1,0,62,4974,3,10,4
unplanned,12.95576448,77.72105812,0,High,closed,Varthur Road,East Zone 1,unknown,700.3774083333333,,20.0,4.0,1,0,68,4974,11,1,2
planned,12.9695612,77.7005997,0,High,closed,ORR East 2,East Zone 1,unknown,722.2181999999999,722.2181999999999,21.0,4.0,0,0,179,4974,3,10,2
unplanned,12.9453288,77.4954247,0,Low,closed,Non-corridor,West Zone 1,unknown,700.3774083333333,,22.0,4.0,0,0,2756,4974,11,4,8
planned,12.9903614,77.6625076,1,Low,closed,Non-corridor,Central Zone 1,unknown,0.6163166666666666,0.6163166666666666,23.0,4.0,0,0,2756,4974,3,10,0
unplanned,12.9816371,77.5175018,0,Low,closed,Non-corridor,West Zone 1,unknown,700.3774083333333,,1.0,5.0,0,1,2756,4974,13,10,8
unplanned,13.0062588,77.7572028,0,Low,closed,Non-corridor,East Zone 1,unknown,700.3774083333333,,23.0,4.0,0,0,2756,4974,3,10,2
unplanned,12.95717,77.7457367,0,High,active,Varthur Road,East Zone 1,unknown,700.3774083333333,,0.0,5.0,0,1,68,4974,5,10,2
unplanned,12.9901257,77.5040668,0,High,closed,Magadi Road,West Zone 1,unknown,700.3774083333333,,0.0,5.0,0,1,215,4974,11,1,8
unplanned,12.9653578,77.7021825,0,High,closed,ORR East 2,East Zone 1,unknown,700.3774083333333,,1.0,5.0,0,1,179,4974,11,1,2
unplanned,13.1167959,77.608359,0,High,closed,Bellary Road 2,North Zone 2,unknown,700.3774083333333,,1.0,5.0,0,1,329,4974,11,2,5
unplanned,12.9800444,77.516964,0,Low,closed,Non-corridor,West Zone 1,unknown,700.3774083333333,,2.0,5.0,0,1,2756,4974,13,10,8
unplanned,13.0494638,77.4954701,0,Low,closed,Non-corridor,West Zone 1,unknown,700.3774083333333,,2.0,5.0,0,1,2756,4974,11,2,8
unplanned,12.9120841,77.5672631,0,High,closed,ORR West 1,South Zone 1,unknown,700.3774083333333,,3.0,5.0,0,1,140,4974,11,9,6
unplanned,13.0377189,77.5897419,0,High,closed,Bellary Road 1,North Zone 2,unknown,700.3774083333333,,3.0,5.0,0,1,537,4974,11,3,5
planned,12.8482847,77.5637506,0,Low,closed,Non-corridor,South Zone 1,unknown,700.3774083333333,700.3774083333333,,,0,0,2756,4974,3,10,6
unplanned,12.90995719,77.54986821,0,Low,closed,Non-corridor,South Zone 1,unknown,700.3774083333333,,6.0,5.0,0,1,2756,4974,9,10,6
unplanned,13.00919858,77.58387523,0,High,closed,Bellary Road 1,West Zone 2,unknown,700.3774083333333,,18.0,5.0,1,1,537,4974,11,2,9
unplanned,13.02468,77.5854484,0,High,closed,Bellary Road 1,North Zone 2,unknown,700.3774083333333,,19.0,5.0,1,1,537,4974,11,4,5
planned,13.0394961,77.641552,0,High,closed,Airport New South Road,North Zone 1,unknown,1440.0769,1440.0769,19.0,5.0,1,1,62,4974,3,10,4
unplanned,13.0870364,77.5952868,0,High,closed,Bellary Road 2,North Zone 1,unknown,700.3774083333333,,21.0,5.0,0,1,329,4974,11,5,4
unplanned,12.9604478,77.5138765,0,Low,closed,Non-corridor,West Zone 1,unknown,700.3774083333333,,21.0,5.0,0,1,2756,4974,11,9,8
planned,12.9903737,77.6624671,1,Low,closed,Non-corridor,Central Zone 1,unknown,0.6204,0.6204,22.0,5.0,0,1,2756,4974,3,10,0
unplanned,13.026353,77.544093,0,High,closed,Tumkur Road,West Zone 1,unknown,700.3774083333333,,22.0,5.0,0,1,400,4974,11,1,8
unplanned,12.9800836,77.6655405,0,Low,active,Non-corridor,Central Zone 1,unknown,700.3774083333333,,23.0,5.0,0,1,2756,4974,5,10,0
unplanned,13.0887344,77.5960093,0,High,closed,Bellary Road 2,North Zone 2,unknown,700.3774083333333,,20.0,5.0,1,1,329,4974,4,10,5
planned,13.0300164,77.5868232,1,High,closed,Bellary Road 1,North Zone 2,unknown,11.087583333333333,11.087583333333333,2.0,6.0,0,1,537,4974,3,10,5
unplanned,13.0012166,77.5840582,0,High,closed,Bellary Road 1,West Zone 2,unknown,700.3774083333333,,4.0,6.0,0,1,537,4974,11,7,9
unplanned,12.9942609,77.7571504,0,Low,closed,Non-corridor,East Zone 1,unknown,700.3774083333333,,4.0,6.0,0,1,2756,4974,1,10,2
unplanned,12.9954004,77.6960808,0,Low,closed,Non-corridor,East Zone 2,unknown,700.3774083333333,,6.0,6.0,0,1,2756,4974,1,10,3
unplanned,13.0099436,77.6238998,0,High,closed,Airport New South Road,North Zone 1,unknown,700.3774083333333,,8.0,6.0,1,1,62,4974,11,5,4
unplanned,12.8852017,77.7516796,0,Low,active,Non-corridor,unknown,unknown,700.3774083333333,,11.0,6.0,0,1,2756,4974,4,10,10
unplanned,13.0137537,77.6998235,0,Low,closed,Non-corridor,East Zone 2,unknown,700.3774083333333,,20.0,6.0,1,1,2756,4974,4,10,3
unplanned,13.0361119,77.5348724,0,Low,closed,Non-corridor,West Zone 1,unknown,700.3774083333333,,6.0,0.0,0,0,2756,4974,11,5,8
unplanned,13.0001051,77.5839508,0,High,closed,Bellary Road 1,West Zone 2,unknown,700.3774083333333,,19.0,0.0,1,0,537,4974,11,2,9
planned,12.9694228,77.7005942,0,High,closed,ORR East 2,East Zone 1,unknown,724.8900333333333,724.8900333333333,21.0,0.0,0,0,179,4974,3,10,2
unplanned,12.8528116,77.5884776,0,Low,active,Non-corridor,South Zone 1,unknown,700.3774083333333,,21.0,0.0,0,0,2756,4974,4,10,6
unplanned,12.90164,77.5817917,0,Low,closed,Non-corridor,South Zone 2,unknown,700.3774083333333,,21.0,0.0,0,0,2756,4974,11,1,7
unplanned,13.0282611,77.5618574,0,Low,closed,Non-corridor,West Zone 2,unknown,700.3774083333333,,21.0,0.0,0,0,2756,4974,4,10,9
unplanned,12.9851742,77.708362,0,Low,active,Non-corridor,East Zone 1,unknown,700.3774083333333,,21.0,0.0,0,0,2756,4974,13,10,2
unplanned,13.1277835,77.6136161,0,High,closed,Bellary Road 2,North Zone 2,unknown,700.3774083333333,,22.0,0.0,0,0,329,4974,4,10,5
unplanned,12.9958179,77.584904,0,High,closed,Bellary Road 1,Central Zone 2,unknown,700.3774083333333,,22.0,0.0,0,0,537,4974,11,7,1
unplanned,12.862993,77.5149382,0,Low,closed,Non-corridor,South Zone 1,unknown,700.3774083333333,,4.0,1.0,0,0,2756,4974,1,10,6
